Time (s),Ay (m/s²),Fᵧ (N)
11.819999694824219,-13.138440132141113,-0.5586888194084167
11.829999923706055,-13.393147468566895,-0.6041847467422485
11.84000015258789,-13.672142028808594,-0.6314822435379028
11.850000381469727,-13.90803050994873,-0.6678789854049683
11.859999656677246,-14.072870254516602,-0.7224740982055664
11.869999885559082,-14.237298965454102,-0.7406724095344543
11.880000114440918,-14.372544288635254,-0.7679699659347534
11.890000343322754,-14.45574951171875,-0.7679699659347534
11.899999618530273,-14.51913070678711,-0.7952675223350525
11.90999984741211,-14.569759368896484,-0.8043667078018188
11.920000076293945,-14.545607566833496,-0.8043667078018188
11.930000305175781,-14.50426197052002,-0.7952675223350525
11.9399995803833,-14.431014060974121,-0.7861683368682861
11.949999809265137,-14.336109161376953,-0.7861683368682861
11.960000038146973,-14.188323974609375,-0.7679699659347534
11.970000267028809,-14.016837120056152,-0.7406724095344543
11.979999542236328,-13.882121086120605,-0.7133749127388
11.989999771118164,-13.611855506896973,-0.686077356338501
12,-13.354791641235352,-0.6405814290046692
12.010000228881836,-13.113480567932129,-0.5950855612754822
12.020000457763672,-12.862598419189453,-0.5495896339416504
12.029999732971191,-12.595924377441406,-0.49499452114105225
12.039999961853027,-12.307943344116211,-0.44949865341186523
12.050000190734863,-12.018767356872559,-0.3858043849468231
12.0600004196167,-11.686208724975586,-0.33120930194854736
12.069999694824219,-11.30547046661377,-0.2766141891479492
12.079999923706055,-10.967225074768066,-0.2129199355840683
12.09000015258789,-10.627832412719727,-0.14922566711902618
12.100000381469727,-10.279712677001953,-0.0764322280883789
12.109999656677246,-9.864861488342285,-0.0218371469527483
12.119999885559082,-9.485167503356934,0.050956301391124725
12.130000114440918,-9.12728500366211,0.11465056985616684
12.140000343322754,-8.760476112365723,0.17834483087062836
12.149999618530273,-8.398548126220703,0.25113826990127563
12.15999984741211,-8.062907218933105,0.2966341972351074
12.170000076293945,-7.689540863037109,0.36032843589782715
12.180000305175781,-7.360066890716553,0.42402270436286926
12.1899995803833,-7.062012195587158,0.46951860189437866
12.199999809265137,-6.783354759216309,0.5241137146949768
12.210000038146973,-6.465916633605957,0.5787087678909302
12.220000267028809,-6.226311206817627,0.6333038806915283
12.229999542236328,-6.010533809661865,0.6787998080253601
12.239999771118164,-5.816474914550781,0.7060973048210144
12.25,-5.645843982696533,0.7333948612213135
12.260000228881836,-5.492103576660156,0.7697916030883789
12.270000457763672,-5.371520042419434,0.7879899740219116
12.279999732971191,-5.263611316680908,0.8152875304222107
12.289999961853027,-5.191995620727539,0.8243866562843323
12.300000190734863,-5.181758880615234,0.842585027217865
12.3100004196167,-5.16195821762085,0.842585027217865
12.319999694824219,-5.174623966217041,0.8334858417510986
12.329999923706055,-5.254847526550293,0.8334858417510986
12.34000015258789,-5.334795951843262,0.8243866562843323
12.350000381469727,-5.4760026931762695,0.8061883449554443
12.359999656677246,-5.610293388366699,0.797089159488678
12.369999885559082,-5.773970603942871,0.7606924176216125
12.380000114440918,-5.940459728240967,0.7333948612213135
12.390000343322754,-6.171743392944336,0.7060973048210144
12.399999618530273,-6.4067301750183105,0.6606014370918274
12.40999984741211,-6.719601154327393,0.6151055097579956
12.420000076293945,-6.970876693725586,0.5605103969573975
12.430000305175781,-7.247090816497803,0.5150145292282104
12.4399995803833,-7.596348285675049,0.4604194462299347
12.449999809265137,-7.916514873504639,0.40582436323165894
12.460000038146973,-8.232093811035156,0.3421300947666168
12.470000267028809,-8.611351013183594,0.2784358263015747
12.479999542236328,-8.96805191040039,0.2147415578365326
12.489999771118164,-9.286375045776367,0.16014647483825684
12.5,-9.64342212677002,0.08735302090644836
12.510000228881836,-10.069205284118652,0.014559579081833363
12.520000457763672,-10.44572925567627,-0.04003550484776497
12.529999732971191,-10.773504257202148,-0.11282894760370255
12.539999961853027,-11.13358211517334,-0.1674240380525589
12.550000190734863,-11.491113662719727,-0.24021747708320618
12.5600004196167,-11.837822914123535,-0.3039117455482483
12.569999694824219,-12.148441314697266,-0.35850682854652405
12.579999923706055,-12.440521240234375,-0.42220109701156616
12.59000015258789,-12.733187675476074,-0.46769699454307556
12.600000381469727,-12.9713134765625,-0.513192892074585
12.609999656677246,-13.246390342712402,-0.5768871903419495
12.619999885559082,-13.467443466186523,-0.6132839322090149
12.630000114440918,-13.736337661743164,-0.6496806144714355
12.640000343322754,-13.933971405029297,-0.686077356338501
12.649999618530273,-14.069978713989258,-0.7042757272720337
12.65999984741211,-14.20224666595459,-0.7406724095344543
12.670000076293945,-14.311829566955566,-0.7588707804679871
12.680000305175781,-14.402838706970215,-0.7770691514015198
12.6899995803833,-14.48349666595459,-0.7861683368682861
12.699999809265137,-14.478968620300293,-0.7861683368682861
12.710000038146973,-14.435667991638184,-0.7952675223350525
12.720000267028809,-14.410137176513672,-0.8043667078018188
12.729999542236328,-14.32645034790039,-0.7770691514015198
12.739999771118164,-14.238424301147461,-0.7679699659347534
12.75,-14.09373664855957,-0.7497715950012207
12.760000228881836,-13.96246337890625,-0.7315732836723328
12.770000457763672,-13.751777648925781,-0.6951765418052673
12.779999732971191,-13.48638916015625,-0.6678789854049683
12.789999961853027,-13.240583419799805,-0.6223830580711365
12.800000190734863,-12.99157428741455,-0.5768871903419495
12.8100004196167,-12.72965145111084,-0.540490448474884
12.819999694824219,-12.435696601867676,-0.4767961800098419
12.829999923706055,-12.161633491516113,-0.4313002824783325
12.84000015258789,-11.84073257446289,-0.3676060140132904
12.850000381469727,-11.51059341430664,-0.31301093101501465
12.859999656677246,-11.119058609008789,-0.24931666254997253
12.869999885559082,-10.805602073669434,-0.19472157955169678
12.880000114440918,-10.478832244873047,-0.13102731108665466
12.890000343322754,-10.124187469482422,-0.05823386833071709
12.899999618530273,-9.723655700683594,0.014559579081833363
12.90999984741211,-9.347813606262207,0.06915466487407684
12.920000076293945,-9.010918617248535,0.1237497478723526
12.930000305175781,-8.67031478881836,0.19654318690299988
12.9399995803833,-8.312704086303711,0.260237455368042
12.949999809265137,-7.998214244842529,0.3239317238330841
12.960000038146973,-7.637272834777832,0.37852680683135986
12.970000267028809,-7.322017192840576,0.4331218898296356
12.979999542236328,-7.036632061004639,0.4877169728279114
12.989999771118164,-6.791861057281494,0.5423120856285095
13,-6.494746685028076,0.5878079533576965
13.010000228881836,-6.2443928718566895,0.6424030661582947
13.020000457763672,-6.056132793426514,0.6787998080253601
13.029999732971191,-5.869114875793457,0.7060973048210144
13.039999961853027,-5.684053421020508,0.7333948612213135
13.050000190734863,-5.560792922973633,0.7606924176216125
13.0600004196167,-5.4509806632995605,0.7879899740219116
13.069999694824219,-5.351411819458008,0.797089159488678
13.079999923706055,-5.295938968658447,0.8152875304222107
13.09000015258789,-5.2604827880859375,0.8152875304222107
13.100000381469727,-5.25482702255249,0.8243866562843323
